Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-09 00:00:00-04:00,251.64999389648438,253.86000061035156,244.3000030517578,246.10000610351562,2375700,0.0,0.0
2026-07-10 00:00:00-04:00,247.3699951171875,249.0,242.25,243.1999969482422,2249100,0.0,0.0
2026-07-13 00:00:00-04:00,242.97999572753906,246.6999969482422,242.97999572753906,244.10000610351562,1252300,0.0,0.0
2026-07-14 00:00:00-04:00,237.19000244140625,241.86000061035156,236.24000549316406,237.0399932861328,1461500,0.0,0.0
2026-07-15 00:00:00-04:00,237.49000549316406,246.19000244140625,237.25,243.8000030517578,1630200,0.0,0.0
2026-07-16 00:00:00-04:00,243.0,243.5,238.0,239.57000732421875,1558400,0.0,0.0
2026-07-17 00:00:00-04:00,235.63999938964844,239.25,232.5,236.67999267578125,2361000,0.0,0.0
2026-07-20 00:00:00-04:00,236.8000030517578,241.7899932861328,236.75,238.97999572753906,1352100,0.0,0.0
2026-07-21 00:00:00-04:00,237.8300018310547,239.3800048828125,235.3000030517578,235.92999267578125,1195700,0.0,0.0
2026-07-22 00:00:00-04:00,236.24000549316406,236.5,232.57000732421875,233.5800018310547,1273800,0.0,0.0
2026-07-23 00:00:00-04:00,231.8699951171875,233.17999267578125,228.5,230.25,1486000,0.0,0.0
2026-07-24 00:00:00-04:00,231.69000244140625,234.16000366210938,229.55999755859375,231.64999389648438,1343400,0.0,0.0
2026-07-27 00:00:00-04:00,237.92999267578125,244.50999450683594,235.6199951171875,243.9499969482422,2027500,0.0,0.0
2026-07-28 00:00:00-04:00,245.22000122070312,248.6999969482422,241.4199981689453,247.6199951171875,1943100,0.0,0.0
2026-07-29 00:00:00-04:00,248.1699981689453,250.92999267578125,246.05999755859375,246.42999267578125,2480600,0.0,0.0
2026-07-30 00:00:00-04:00,242.02000427246094,247.66000366210938,242.02000427246094,247.42999267578125,2309500,0.0,0.0
2026-07-31 00:00:00-04:00,246.3699951171875,247.0800018310547,237.9600067138672,242.9199981689453,1929800,0.0,0.0
